,_id,case_enquiry_id,case_status,case_title,city_council_district,closed_dt,closure_reason,confirmed_violation,department,development_id,development_name,fire_district,geocoded_location,land_usage,latitude,location,location_street_name,location_zipcode,longitude,neighborhood,neighborhood_services_district,open_dt,police_district,precinct,property_id,property_type,pwd_district,queue,reason,source,subject,type,ward
358,53be509688045d2e0f40011f,101000382778,Closed,Bed Bugs,6.0,2012-02-16T09:36:18,Case Closed : ,,ISD,19,Green Street,9.0,"{u'latitude': u'42.31174', u'needs_recoding': False, u'longitude': u'-71.10938'}",E,42.31174,82 Green St  Jamaica Plain  MA  02130,82 Green St,2130.0,-71.10938,Jamaica Plain,11.0,2012-02-09T13:27:28,E13,1906.0,243392.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 19
359,53be509a88045d2e0f400120,101000380686,Closed,Heat - Excessive  Insufficient,1.0,2012-02-04T07:52:20,Case Closed ADCLSD: Administratively Closed ,,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359777', u'needs_recoding': False, u'longitude': u'-71.063071'}",E,42.359777,41 Bowdoin St  Boston  MA  02114,41 Bowdoin St,2114.0,-71.063071,Beacon Hill,3.0,2012-02-03T09:54:39,A1,306.0,191991.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 3
360,53be509a88045d2e0f400121,101000380540,Closed,Electrical,5.0,2012-02-21T09:43:21,Case Closed ABATED: Abatement Issued ,,ISD,137,Roslyn,12.0,"{u'latitude': u'42.278425', u'needs_recoding': False, u'longitude': u'-71.120582'}",E,42.278425,1 Cliffmont St  Roslindale  MA  02131,1 Cliffmont St,2131.0,-71.120582,Roslindale,10.0,2012-02-02T15:48:28,E18,1809.0,174309.0,Address,08,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Electrical,18
361,53be509a88045d2e0f400122,101000380456,Open,Unsatisfactory Living Conditions,1.0,,,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2012-02-02T13:10:10,A1,301.0,238838.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
362,53be50a388045d2e0f400123,101000376032,Open,Unsatisfactory Living Conditions,7.0,,,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2012-01-20T14:51:54,D4,404.0,322418.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 4
363,53be50a788045d2e0f400124,101000374609,Closed,Heat - Excessive  Insufficient,5.0,2012-01-21T11:13:42,Case Closed VIOCOR: Violation Corrected ,Y,ISD,94,Archdale,12.0,"{u'latitude': u'42.29234', u'needs_recoding': False, u'longitude': u'-71.11949'}",E,42.29234,120 Brookway Rd  Roslindale  MA  02131,120 Brookway Rd,2131.0,-71.11949,Roslindale,10.0,2012-01-17T09:18:25,E5,1911.0,174516.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 19
364,53be50a888045d2e0f400125,101000374298,Closed,Poor Conditions of Property,7.0,2012-01-17T09:44:18,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2012-01-15T15:56:14,D4,404.0,137950.0,Address,1C,ISD_Code Enforcement (INTERNAL),Code Enforcement,Constituent Call,Inspectional Services,Poor Conditions of Property,Ward 4
365,53be50ad88045d2e0f400126,101000371932,Closed,Building Inspection Request,9.0,2012-01-10T09:49:36,Case Closed ROA: Refer to Other Agency/Division ,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91-95 Washington St  Brighton  MA  02135,91-95 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2012-01-08T11:16:04,D14,2110.0,143696.0,Address,04,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 21
366,53be50ad88045d2e0f400126,101000371932,Closed,Building Inspection Request,9.0,2012-01-10T09:49:36,Case Closed ROA: Refer to Other Agency/Division ,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91-95 Washington St  Brighton  MA  02135,91-95 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2012-01-08T11:16:04,D14,2110.0,143696.0,Address,04,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 21
367,53be50bc88045d2e0f400127,101000364406,Closed,Mice Infestation - Residential,3.0,2012-02-08T15:05:46,Case Closed VIOCOR: Violation Corrected ,Y,ISD,36,Pleasant Street,7.0,"{u'latitude': u'42.31105', u'needs_recoding': False, u'longitude': u'-71.05911'}",R3,42.31105,136 Pleasant St  Dorchester  MA  02125,136 Pleasant St,2125.0,-71.05911,Dorchester,8.0,2011-12-14T23:28:07,C11,1504.0,294116.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Mice Infestation - Residential,Ward 15
368,53be50c188045d2e0f400128,101000362422,Open,Bed Bugs,6.0,,,,ISD,62,Columbus Ave Apartments,9.0,"{u'latitude': u'42.31733', u'needs_recoding': False, u'longitude': u'-71.09851'}",R3,42.31733,1901 Columbus Ave  Roxbury  MA  02119,1901 Columbus Ave,2119.0,-71.09851,Jamaica Plain,11.0,2011-12-09T12:39:45,E13,1104.0,211416.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
369,53be50c188045d2e0f400129,101000362188,Closed,Pest Infestation - Residential,3.0,2011-12-21T11:13:10,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2011-12-09T08:22:48,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Pest Infestation - Residential,Ward 17
370,53be50c188045d2e0f400129,101000362188,Closed,Pest Infestation - Residential,3.0,2011-12-21T11:13:10,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2011-12-09T08:22:48,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Pest Infestation - Residential,Ward 17
371,53be50c188045d2e0f40012a,101000361942,Open,Bed Bugs,7.0,,,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2011-12-08T16:08:53,D4,404.0,137950.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 4
372,53be50c288045d2e0f40012b,101000361760,Closed,Bed Bugs,6.0,2011-12-14T14:17:06,Case Closed TFA: Tenant Failed Apt\Was Not Home ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-12-08T11:32:41,E13,1007.0,173732.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 10
373,53be50c288045d2e0f40012b,101000361760,Closed,Bed Bugs,6.0,2011-12-14T14:17:06,Case Closed TFA: Tenant Failed Apt\Was Not Home ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-12-08T11:32:41,E13,1007.0,173732.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 10
374,53be50c288045d2e0f40012b,101000361760,Closed,Bed Bugs,6.0,2011-12-14T14:17:06,Case Closed TFA: Tenant Failed Apt\Was Not Home ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-12-08T11:32:41,E13,1007.0,173732.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 10
375,53be50c388045d2e0f40012c,101000360947,Closed,Mice Infestation - Residential,9.0,2012-01-14T14:14:59,Case Closed VIOCOR: Violation Corrected ,Y,ISD,134,Patricia White,11.0,"{u'latitude': u'42.342525', u'needs_recoding': False, u'longitude': u'-71.141191'}",E,42.342525,20 Washington St  Brighton  MA  02135,20 Washington St,2135.0,-71.141191,Allston / Brighton,15.0,2011-12-06T12:23:39,D14,2112.0,329317.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Mice Infestation - Residential,Ward 21
376,53be50c488045d2e0f40012d,101000360772,Closed,Improper Storage of Trash (Barrels),2.0,2011-12-14T10:11:49,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,98,Bellflower,6.0,"{u'latitude': u'42.32425', u'needs_recoding': False, u'longitude': u'-71.05887'}",E,42.32425,24 Bellflower St  Dorchester  MA  02125,24 Bellflower St,2125.0,-71.05887,Dorchester,5.0,2011-12-06T07:47:31,C6,708.0,14016.0,Address,03,ISD_Code Enforcement (INTERNAL),Code Enforcement,Constituent Call,Inspectional Services,Improper Storage of Trash (Barrels),Ward 7
377,53be50c488045d2e0f40012e,101000360591,Closed,Bed Bugs,1.0,2012-02-03T13:58:03,Case Closed VIOCOR: Violation Corrected ,Y,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359777', u'needs_recoding': False, u'longitude': u'-71.063071'}",E,42.359777,41 Bowdoin St  Boston  MA  02114,41 Bowdoin St,2114.0,-71.063071,Beacon Hill,3.0,2011-12-05T14:36:52,A1,306.0,17614.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 3
378,53be50cb88045d2e0f40012f,101000357472,Open,Electrical,7.0,,,,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",I,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2011-11-26T21:10:12,D4,408.0,76345.0,Address,10A,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Electrical,Ward 4
379,53be50cb88045d2e0f40012f,101000357472,Open,Electrical,7.0,,,,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",I,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2011-11-26T21:10:12,D4,408.0,76345.0,Address,10A,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Electrical,Ward 4
380,53be50cc88045d2e0f400130,101000356842,Closed,Unsafe/Dangerous Conditions,6.0,2014-04-23T15:02:41,Case Closed ADCLSD: Administratively Closed ,,ISD,62,Columbus Ave Apartments,9.0,"{u'latitude': u'42.31741', u'needs_recoding': False, u'longitude': u'-71.09851'}",R3,42.31741,1899 Columbus Ave  Roxbury  MA  02119,1899 Columbus Ave,2119.0,-71.09851,Jamaica Plain,11.0,2011-11-23T11:02:40,E13,1104.0,35510.0,Address,10B,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Unsafe Dangerous Conditions,Ward 11
381,53be50cc88045d2e0f400131,101000356815,Open,Unsatisfactory Living Conditions,4.0,,,,ISD,104,Codman,8.0,"{u'latitude': u'42.28424', u'needs_recoding': False, u'longitude': u'-71.07095'}",E,42.28424,784 Washington St  Dorchester  MA  02124,784 Washington St,2124.0,-71.07095,Dorchester,8.0,2011-11-23T10:15:49,C11,1709.0,332664.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
382,53be50d088045d2e0f400132,101000355177,Closed,Unsatisfactory Living Conditions,9.0,2011-12-14T15:16:16,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,134,Patricia White,11.0,"{u'latitude': u'42.342525', u'needs_recoding': False, u'longitude': u'-71.141191'}",E,42.342525,20 Washington St  Brighton  MA  02135,20 Washington St,2135.0,-71.141191,Allston / Brighton,15.0,2011-11-17T14:04:43,D14,2112.0,329242.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 21
383,53be50d088045d2e0f400133,101000354754,Closed,Unsatisfactory Living Conditions,3.0,2012-02-09T17:41:46,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2011-11-16T12:36:13,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
384,53be50d088045d2e0f400133,101000354754,Closed,Unsatisfactory Living Conditions,3.0,2012-02-09T17:41:46,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2011-11-16T12:36:13,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
385,53be50d188045d2e0f400134,101000354197,Open,Pest Infestation - Residential,4.0,,,,ISD,160,Fessenden Street Apartments (Family),8.0,"{u'latitude': u'42.27887', u'needs_recoding': False, u'longitude': u'-71.09269'}",A,42.27887,15 Fessenden St  Mattapan  MA  02126,15 Fessenden St,2126.0,-71.09269,Greater Mattapan,9.0,2011-11-15T11:10:55,B3,1802.0,235050.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Pest Infestation - Residential,Ward 18
386,53be50d588045d2e0f400135,101000352082,Closed,Bed Bugs,1.0,2012-05-04T15:09:25,Case Closed : ,,ISD,63,Congressman John Joseph Moakley Quarters,3.0,"{u'latitude': u'42.35928', u'needs_recoding': False, u'longitude': u'-71.058352'}",E,42.35928,17 Court St  Boston  MA  02108,17 Court St,2108.0,-71.058352,Downtown / Financial District,3.0,2011-11-08T15:10:17,A1,306.0,163942.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 3
387,53be50d888045d2e0f400136,101000351382,Open,Unsatisfactory Living Conditions,4.0,,,,ISD,160,Fessenden Street Apartments (Family),8.0,"{u'latitude': u'42.27887', u'needs_recoding': False, u'longitude': u'-71.09269'}",A,42.27887,15 Fessenden St  Mattapan  MA  02126,15 Fessenden St,2126.0,-71.09269,Greater Mattapan,9.0,2011-11-07T10:52:40,B3,1802.0,235055.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 18
388,53be50db88045d2e0f400137,101000349665,Closed,Unsatisfactory Living Conditions,3.0,2012-02-03T14:40:19,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2011-11-02T09:08:35,C11,1713.0,225219.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
389,53be50db88045d2e0f400137,101000349665,Closed,Unsatisfactory Living Conditions,3.0,2012-02-03T14:40:19,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2011-11-02T09:08:35,C11,1713.0,225219.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
390,53be50dc88045d2e0f400138,101000349261,Closed,Illegal Rooming House,7.0,2012-01-30T14:52:49,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,89,Victory Housing,7.0,"{u'latitude': u'42.32213', u'needs_recoding': False, u'longitude': u'-71.08178'}",A,42.32213,254 Warren St  Roxbury  MA  02119,254 Warren St,2119.0,-71.08178,Roxbury,13.0,2011-11-01T09:51:57,B2,1201.0,328723.0,Address,10B,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Illegal Rooming House,Ward 12
391,53be50dc88045d2e0f400139,101000349074,Closed,Unsatisfactory Living Conditions,6.0,2011-11-01T07:42:42,Case Closed ADCLSD: Administratively Closed ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-10-31T15:31:07,E13,1007.0,188440.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 10
392,53be50dc88045d2e0f400139,101000349074,Closed,Unsatisfactory Living Conditions,6.0,2011-11-01T07:42:42,Case Closed ADCLSD: Administratively Closed ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-10-31T15:31:07,E13,1007.0,188440.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 10
393,53be50dc88045d2e0f400139,101000349074,Closed,Unsatisfactory Living Conditions,6.0,2011-11-01T07:42:42,Case Closed ADCLSD: Administratively Closed ,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2011-10-31T15:31:07,E13,1007.0,188440.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 10
394,53be50e188045d2e0f40013a,101000347334,Closed,Building Inspection Request,7.0,2012-02-09T17:24:14,Case Closed ADCLSD: Administratively Closed ,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2011-10-26T13:39:18,D4,404.0,137950.0,Address,1C,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 4
395,53be50e288045d2e0f40013b,101000346753,Closed,Bed Bugs,7.0,2011-12-22T11:40:02,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2011-10-25T11:37:28,B2,1103.0,327348.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
396,53be50e288045d2e0f40013b,101000346753,Closed,Bed Bugs,7.0,2011-12-22T11:40:02,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2011-10-25T11:37:28,B2,1103.0,327348.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
397,53be50e388045d2e0f40013c,101000346227,Closed,Sidewalk Repair (Make Safe),9.0,2011-10-25T14:19:21,Case Closed Case Resolved patch made safe 10 25  11 ,,PWDx,134,Patricia White,11.0,"{u'latitude': u'42.342568', u'needs_recoding': False, u'longitude': u'-71.141585'}",E,42.342568,20 Washington St  Brighton  MA  02135,20 Washington St,2135.0,-71.141585,Allston / Brighton,15.0,2011-10-24T11:49:56,D14,2112.0,171303.0,Address,04,PWDx_District 04: Allston/Brighton,Highway Maintenance,Constituent Call,Public Works Department,Sidewalk Repair (Make Safe),Ward 21
398,53be50e488045d2e0f40013d,101000345520,Closed,Sidewalk Repair (Make Safe),9.0,2011-10-24T14:47:10,Case Closed Case Resolved ,,PWDx,134,Patricia White,11.0,"{u'latitude': u'42.342568', u'needs_recoding': False, u'longitude': u'-71.141585'}",E,42.342568,20 Washington St  Brighton  MA  02135,20 Washington St,2135.0,-71.141585,Allston / Brighton,15.0,2011-10-21T12:37:35,D14,2112.0,171303.0,Address,04,PWDx_District 04: Allston/Brighton,Highway Maintenance,Self Service,Public Works Department,Sidewalk Repair (Make Safe),Ward 21
399,53be50e788045d2e0f40013e,101000344411,Open,Unsatisfactory Living Conditions,2.0,,,,ISD,98,Bellflower,6.0,"{u'latitude': u'42.32425', u'needs_recoding': False, u'longitude': u'-71.05887'}",E,42.32425,24 Bellflower St  Dorchester  MA  02125,24 Bellflower St,2125.0,-71.05887,Dorchester,5.0,2011-10-19T12:10:54,C6,708.0,186935.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 7
400,53be50e788045d2e0f40013f,101000344332,Closed,Unsatisfactory Living Conditions,7.0,2011-11-23T09:24:22,Case Closed VIOCOR: Violation Corrected ,Y,ISD,154,Walnut Park,9.0,"{u'latitude': u'42.31532', u'needs_recoding': False, u'longitude': u'-71.0972'}",E,42.31532,1990 Columbus Ave  Roxbury  MA  02119,1990 Columbus Ave,2119.0,-71.0972,Roxbury,11.0,2011-10-19T10:46:25,E13,1105.0,211455.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 11
401,53be50ea88045d2e0f400140,101000343015,Closed,Chronic Dampness/Mold,7.0,2012-02-03T14:38:04,Case Closed VIOCOR: Violation Corrected ,Y,ISD,154,Walnut Park,9.0,"{u'latitude': u'42.31532', u'needs_recoding': False, u'longitude': u'-71.0972'}",E,42.31532,1990 Columbus Ave  Roxbury  MA  02119,1990 Columbus Ave,2119.0,-71.0972,Roxbury,11.0,2011-10-17T08:18:46,E13,1105.0,211577.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Chronic Dampness/Mold,Ward 11
402,53be50ea88045d2e0f400141,101000342967,Closed,Heat - Excessive  Insufficient,3.0,2011-10-18T14:55:46,Case Closed ADCLSD: Administratively Closed ,,ISD,87,Tuttle House,7.0,"{u'latitude': u'42.31295', u'needs_recoding': False, u'longitude': u'-71.05357'}",A,42.31295,35 Tuttle St  Dorchester  MA  02125,35 Tuttle St,2125.0,-71.05357,Dorchester,7.0,2011-10-16T22:16:44,C11,1310.0,323437.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 13
403,53be50ec88045d2e0f400142,101000341850,Closed,No Utilities Residential - Water,3.0,2011-10-13T17:21:01,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2011-10-13T12:04:20,C11,1713.0,225335.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,No Utilities Residential - Water,Ward 17
404,53be50ec88045d2e0f400142,101000341850,Closed,No Utilities Residential - Water,3.0,2011-10-13T17:21:01,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2011-10-13T12:04:20,C11,1713.0,225335.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,No Utilities Residential - Water,Ward 17
405,53be50ed88045d2e0f400143,101000341541,Closed,Heat - Excessive  Insufficient,7.0,2011-11-09T08:23:35,Case Closed NOVIO: No Violation Found/No Cause ,,ISD,67,Dixwell Street Apartments,9.0,"{u'latitude': u'42.31467', u'needs_recoding': False, u'longitude': u'-71.0977'}",RC,42.31467,11 Dixwell St  Roxbury  MA  02119,11 Dixwell St,2119.0,-71.0977,Jamaica Plain,11.0,2011-10-12T18:21:00,E13,1105.0,224302.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
406,53be50ef88045d2e0f400144,101000340521,Closed,Unsatisfactory Living Conditions,7.0,2012-01-10T15:41:34,Case Closed VIOCOR: Violation Corrected ,Y,ISD,154,Walnut Park,9.0,"{u'latitude': u'42.31532', u'needs_recoding': False, u'longitude': u'-71.0972'}",E,42.31532,1990 Columbus Ave  Roxbury  MA  02119,1990 Columbus Ave,2119.0,-71.0972,Roxbury,11.0,2011-10-11T10:28:49,E13,1105.0,211455.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 11
407,53be50ef88045d2e0f400145,101000340511,Closed,Bed Bugs,6.0,2011-11-01T12:56:25,Case Closed TFA: Tenant Failed Apt\Was Not Home ,,ISD,19,Green Street,9.0,"{u'latitude': u'42.31174', u'needs_recoding': False, u'longitude': u'-71.10938'}",E,42.31174,82 Green St  Jamaica Plain  MA  02130,82 Green St,2130.0,-71.10938,Jamaica Plain,11.0,2011-10-11T10:23:34,E13,1906.0,243374.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 19
